"id","home_type","bed","bath","play_ground","swimming_tank","acre_lot","house_size","city","state_name","zip_code","zip_code_population","listing_date","listing_price","sold_date","actual_sold_price","status"
"csZ3WUgN3p","Land",5,1,"N","N",3.325,156,"Atlantic City","New Jersey",8405,45600,"2020-01-15",82081,"2020-03-05",125487,"Sold"
"csZ3WUgN3p","Land",5,1,"N","N",3.325,156,"Atlantic City","New Jersey",8404,8900,"2020-01-15",82081,"2020-03-05",125487,"Sold"
"gC36PgVSzR","Single Family",2,2,"N","N",9.492,2372,"Atlantic City","New Jersey",8405,45600,"2020-01-23",460257,"2020-10-28",428618,"Sold"
"GRPbBBLH2N","Single Family",2,3,"N","N",5.598,1717,"Elizabeth","New Jersey",7216,2100,"2020-04-30",378210,"2021-01-09",34803,"Sold"
"bOkNRxJoHc","Single Family",3,1,"N","N",9.675,1984,"Atlantic City","New Jersey",8405,45600,"2020-07-30",81656,"2020-07-28",107108,"Pending"
"YyXv9LPyLu","Multi Family",0,4,"Y","N",3.557,530,"Atlantic City","New Jersey",8404,8900,"2020-09-10",27881,"2020-09-01",243194,"Sold"
"cgn8rzdY5d","Multi Family",4,0,"N","N",4.363,1853,"Elizabeth","New Jersey",7215,26500,"2020-12-27",336014,"2020-10-06",164833,"Pending"
"CIuvIFxkUU","Single Family",3,0,"Y","N",3.775,1695,"Atlantic City","New Jersey",8405,45600,"2020-02-02",72442,"2020-07-14",201624,"Sold"
"8pghJdEva7","Land",5,4,"Y","Y",8.392,2324,"Atlantic City","New Jersey",8404,8900,"2020-06-26",64977,"2020-09-16",458994,"Sold"
"mJCpRNt7vT","Single Family",2,4,"Y","Y",8.564,2303,"Hammonton","New Jersey",8037,23729,"2020-09-26",321271,"2020-04-12",108055,"Pending"
"WLhEkP8hvD","Multi Family",1,2,"N","Y",0.408,2582,"Elizabeth","New Jersey",7216,2100,"2020-08-20",227049,"2020-09-13",198120,"Pending"
"pmW1olfPdG","Multi Family",2,2,"N","Y",0.73,1164,"Hudson County","New Jersey",7305,12700,"2020-11-04",305975,"2020-12-17",297566,"Pending"
"NX8yGCNTZq","Single Family",1,3,"Y","N",1.459,492,"Atlantic City","New Jersey",8402,6500,"2020-09-28",209825,"2021-01-03",32306,"Sold"
"olWKfcXdFl","Multi Family",0,2,"Y","Y",7.509,816,"Atlantic City","New Jersey",8405,45600,"2020-09-18",141607,"2020-09-10",279782,"Pending"
"aVQmW1UOqq","Multi Family",2,2,"Y","Y",3.439,1836,"Atlantic City","New Jersey",8404,8900,"2020-05-03",457307,"2020-01-10",93662,"Pending"
"XitnovEvzd","Single Family",1,0,"N","N",6.798,2749,"Elizabeth","New Jersey",7208,6890,"2020-03-18",109299,"2020-02-18",277760,"Sold"
"N9ZVmYgivA","Land",4,1,"Y","Y",6.143,1559,"Atlantic City","New Jersey",8402,6500,"2020-01-16",417414,"2020-02-17",44868,"Pending"
"sCvWpuCYf0","Multi Family",2,1,"N","N",6.636,2409,"Elizabeth","New Jersey",7216,2100,"2020-11-24",113879,"2020-12-21",299077,"Sold"
"VuG9tr6tlF","Multi Family",3,3,"Y","Y",2.228,2638,"Atlantic City","New Jersey",8402,6500,"2020-09-16",497792,"2020-03-06",247104,"Sold"
"M9KgG0Mcz1","Single Family",2,0,"Y","N",2.137,2491,"Atlantic City","New Jersey",8402,6500,"2020-02-15",387135,"2020-05-24",34304,"Pending"
"UK86sFS5f6","Single Family",1,3,"Y","Y",0.689,643,"Elizabeth","New Jersey",7216,2100,"2020-05-17",91332,"2020-11-19",409939,"Sold"
"iDEa0Z5GhB","Multi Family",0,3,"Y","N",2.432,1501,"Elizabeth","New Jersey",7216,2100,"2020-12-19",24765,"2020-03-11",17005,"Sold"
"XqpQjYGyYO","Single Family",5,4,"Y","N",5.384,280,"Elizabeth","New Jersey",7216,2100,"2020-08-29",442345,"2020-09-20",87688,"Sold"
"kQcsR48lgU","Single Family",1,0,"N","Y",2.931,2742,"Atlantic City","New Jersey",8405,45600,"2020-06-20",59027,"2020-12-03",71219,"Sold"
"r2BHN1B6fR","Single Family",2,1,"Y","N",0.085,570,"Hammonton","New Jersey",8037,23729,"2020-03-02",232000,"2021-03-05",221000,"Sold"
"4brBB5gxGZ","Land",1,4,"N","Y",3.969,1141,"Atlantic City","New Jersey",8405,45600,"2020-05-29",443800,"2020-08-23",166020,"Pending"
"iyFBYRNIQc","Multi Family",5,1,"N","N",1.409,870,"Elizabeth","New Jersey",7216,2100,"2020-04-27",455090,"2020-07-22",90527,"Pending"
"1LtAtlfGkd","Multi Family",3,0,"N","N",7.405,1686,"Atlantic City","New Jersey",8405,45600,"2021-01-13",121617,"2020-04-21",249747,"Sold"
"geRPlll9ai","Multi Family",2,4,"N","N",5.713,2796,"Elizabeth","New Jersey",7215,26500,"2020-02-20",113933,"2020-05-18",131246,"Pending"
"XvAL2C7dyV","Land",3,3,"N","N",3.787,412,"Elizabeth","New Jersey",7216,2100,"2020-05-08",196747,"2020-08-03",497730,"Pending"
"xVp8kpdO9U","Land",0,1,"N","Y",7.115,1518,"Elizabeth","New Jersey",7215,26500,"2020-08-12",432155,"2020-10-12",196454,"Pending"
"v4dcAt0ASA","Single Family",0,3,"N","N",7.613,2351,"Atlantic City","New Jersey",8405,45600,"2020-03-04",296277,"2020-08-16",452216,"Sold"
"2Mr7uQ1Wra","Multi Family",1,0,"N","Y",4.223,1998,"Atlantic City","New Jersey",8404,8900,"2020-01-18",49659,"2020-09-19",304214,"Sold"
"ZacG3x65Do","Single Family",2,1,"Y","Y",8.652,268,"Elizabeth","New Jersey",7215,26500,"2020-08-06",224621,"2020-09-09",22466,"Sold"
"sZpZtCUttZ","Land",3,1,"N","N",3.041,257,"Elizabeth","New Jersey",7215,26500,"2020-07-09",417613,"2020-08-10",288767,"Pending"
"15pAWY4Ikh","Single Family",4,0,"Y","Y",1.841,1821,"Elizabeth","New Jersey",7215,26500,"2020-04-18",238742,"2020-05-26",275863,"Pending"
"X6vQm8qFJf","Single Family",4,1,"N","N",8.927,555,"Atlantic City","New Jersey",8404,8900,"2020-08-07",183903,"2020-01-04",164083,"Pending"
"AmyaapVoXR","Land",5,4,"Y","Y",8.677,2665,"Elizabeth","New Jersey",7208,6890,"2020-04-16",177135,"2020-02-19",200375,"Pending"
"LhpUrgrPfk","Land",1,2,"Y","Y",5.632,1688,"Atlantic City","New Jersey",8402,6500,"2020-09-21",269457,"2020-09-03",109477,"Sold"
"W3ddpuhfbe","Single Family",3,3,"Y","N",4.88,1864,"Basking Ridge","New Jersey",7920,7000,"2020-02-23",423191,"2020-02-29",387413,"Pending"
"njT2dOKJsB","Land",0,2,"Y","N",2.106,2954,"Elizabeth","New Jersey",7208,6890,"2020-08-08",167850,"2021-01-03",85364,"Pending"
"94uv0k0D9C","Single Family",4,2,"Y","N",0.998,1465,"Elizabeth","New Jersey",7216,2100,"2020-04-27",76770,"2020-07-24",267899,"Sold"
"sZpZtCUttZ","Land",3,1,"N","N",3.041,257,"Elizabeth","New Jersey",7216,2100,"2020-07-09",417613,"2020-08-10",288767,"Pending"
"5zOi7N266u","Land",4,2,"Y","N",3.399,533,"Atlantic City","New Jersey",8404,8900,"2020-06-25",144180,"2020-02-13",388708,"Pending"
"WL9ouwbqvF","Land",1,2,"N","Y",9.572,1497,"Atlantic City","New Jersey",8402,6500,"2020-04-14",200567,"2020-10-24",343087,"Pending"
"h11DyplDcR","Land",1,4,"Y","Y",1.882,821,"Atlantic City","New Jersey",8405,45600,"2020-08-01",333881,"2020-01-04",41210,"Pending"
"tEioBfjcX0","Multi Family",0,4,"Y","Y",4.774,1126,"Elizabeth","New Jersey",7215,26500,"2020-06-24",243285,"2020-02-14",173154,"Pending"
"9rzfO0ZUDU","Single Family",3,4,"Y","N",6.677,1069,"Elizabeth","New Jersey",7215,26500,"2020-04-25",251328,"2020-01-31",496247,"Sold"
"ajimRuDzm6","Single Family",2,1,"Y","N",6.401,2410,"Atlantic City","New Jersey",8405,45600,"2020-09-15",152838,"2020-09-13",45861,"Sold"
"GsuAW3j6TW","Land",4,1,"Y","N",1.24,2416,"Elizabeth","New Jersey",7215,26500,"2020-12-11",65058,"2020-12-07",367333,"Sold"
"LoRori6r2y","Land",2,0,"N","Y",6.537,2718,"Hammonton","New Jersey",8037,23729,"2020-05-26",47154,"2020-08-07",438950,"Sold"
"TtBDbnj1Vw","Single Family",2,3,"Y","Y",0.519,2652,"Atlantic City","New Jersey",8402,6500,"2020-11-10",398083,"2020-07-24",125044,"Pending"
"ZqHSSeKNbf","Single Family",1,3,"N","Y",4.99,168,"Elizabeth","New Jersey",7208,6890,"2020-02-04",248178,"2020-12-07",17945,"Pending"
"08wNoarwIa","Single Family",5,4,"N","Y",4.473,585,"Atlantic City","New Jersey",8405,45600,"2021-01-03",101486,"2020-02-09",37339,"Pending"
"AJxjfUW2Ma","Land",5,4,"Y","Y",7.675,1524,"Atlantic City","New Jersey",8404,8900,"2020-10-21",414351,"2020-09-06",460707,"Sold"
"jJURr73In0","Land",5,3,"N","N",4.345,1307,"Elizabeth","New Jersey",7215,26500,"2020-03-23",66524,"2020-04-28",233135,"Pending"
"LBwZvRKEvN","Single Family",1,0,"Y","Y",0.316,1172,"Atlantic City","New Jersey",8404,8900,"2020-01-01",363819,"2020-06-10",353141,"Pending"
"d6DWbliQWq","Single Family",4,0,"N","N",8.924,2111,"Hudson County","New Jersey",7305,12700,"2020-04-28",374107,"2020-11-19",292669,"Sold"
"HJL4qQOmKE","Multi Family",2,2,"Y","Y",0.204,288,"Atlantic City","New Jersey",8404,8900,"2020-07-20",226700,"2020-06-26",381055,"Pending"
"AJZshThQ8r","Single Family",0,4,"N","Y",2.283,1174,"Elizabeth","New Jersey",7216,2100,"2020-05-11",210450,"2020-02-29",353101,"Sold"
"2iiGyak1jC","Land",4,0,"N","Y",3.808,2615,"Basking Ridge","New Jersey",7920,7000,"2021-01-04",281130,"2020-09-29",19872,"Pending"
"yLf8Yo4tW5","Land",5,0,"N","N",1.696,911,"Atlantic City","New Jersey",8405,45600,"2020-03-13",39881,"2020-12-30",360089,"Pending"
"9vggsI0Pus","Land",4,3,"N","Y",2.721,934,"Elizabeth","New Jersey",7215,26500,"2020-09-12",353276,"2020-02-22",418675,"Pending"
"XAsSAoYzXv","Single Family",3,0,"N","Y",9.12,2660,"Atlantic City","New Jersey",8402,6500,"2020-12-29",124053,"2020-06-30",13259,"Sold"
"zfQ5u9Fmk7","Land",3,0,"Y","N",2.552,2938,"Elizabeth","New Jersey",7216,2100,"2020-07-26",47944,"2020-06-06",159487,"Pending"
"rns9kIm2em","Single Family",3,0,"Y","N",3.089,180,"Basking Ridge","New Jersey",7920,7000,"2020-02-24",291781,"2021-01-01",305715,"Sold"
"7jRwdHkwoY","Land",3,4,"Y","N",8.055,396,"Elizabeth","New Jersey",7215,26500,"2020-05-17",119843,"2020-05-21",310907,"Pending"
"GLYUGAk83i","Single Family",1,0,"N","Y",3.836,2411,"Atlantic City","New Jersey",8405,45600,"2021-01-18",392907,"2020-08-31",52876,"Pending"
"eusQvPRTkH","Single Family",2,3,"Y","Y",6.726,1202,"Elizabeth","New Jersey",7216,2100,"2021-01-02",93814,"2020-04-06",351371,"Sold"
"t5ZbQNFyzK","Multi Family",0,2,"Y","Y",8.968,1001,"Atlantic City","New Jersey",8402,6500,"2020-08-22",212179,"2021-01-21",271004,"Sold"
"y2WwrVVCg8","Land",1,3,"N","Y",0.918,1046,"Elizabeth","New Jersey",7208,6890,"2021-01-18",145758,"2020-06-03",439317,"Pending"
"iwvUDm8yL0","Land",5,4,"N","N",3.296,1980,"Elizabeth","New Jersey",7216,2100,"2020-07-13",215816,"2020-10-06",22327,"Sold"
"mSslQHgDOy","Land",0,3,"N","N",5.864,2465,"Elizabeth","New Jersey",7215,26500,"2020-05-03",403884,"2020-09-04",408421,"Pending"
"JSIWbz3hRN","Single Family",3,4,"Y","N",0.904,2319,"Atlantic City","New Jersey",8402,6500,"2020-06-12",101996,"2020-05-23",320693,"Pending"
"PMSRbLwE4H","Single Family",1,4,"N","Y",8.838,1241,"Basking Ridge","New Jersey",7920,7000,"2020-02-08",145917,"2020-03-07",238872,"Sold"
"McPtXffGvE","Single Family",0,3,"Y","Y",0.298,1002,"Atlantic City","New Jersey",8405,45600,"2020-11-06",452524,"2020-08-02",302810,"Pending"
"KNLy6z1jdA","Multi Family",3,0,"Y","Y",9.394,753,"Elizabeth","New Jersey",7215,26500,"2020-08-14",116637,"2020-04-19",376829,"Pending"
"YyXv9LPyLu","Multi Family",0,4,"Y","N",3.557,530,"Atlantic City","New Jersey",8402,6500,"2020-09-10",27881,"2020-09-01",243194,"Sold"
"HV4DcIncbZ","Land",1,0,"Y","Y",6.553,1192,"Atlantic City","New Jersey",8405,45600,"2020-04-17",25330,"2020-03-17",364503,"Pending"
"MYst5Df5dA","Multi Family",4,2,"Y","Y",6.062,2143,"Atlantic City","New Jersey",8404,8900,"2020-06-18",388950,"2020-12-27",167129,"Pending"
"FNTrSoPKO4","Land",1,4,"Y","N",1.587,2833,"Elizabeth","New Jersey",7208,6890,"2020-01-13",39140,"2020-02-09",60572,"Sold"
"E5Kh2c8SWw","Land",3,4,"Y","Y",5.148,1074,"Atlantic City","New Jersey",8404,8900,"2020-03-18",464600,"2020-07-16",24959,"Pending"
"Czbsg24hvj","Multi Family",3,1,"N","Y",8.697,2773,"Basking Ridge","New Jersey",7920,7000,"2020-05-01",378917,"2020-08-17",97141,"Sold"
"94uv0k0D9C","Single Family",4,2,"Y","N",0.998,1465,"Elizabeth","New Jersey",7208,6890,"2020-04-27",76770,"2020-07-24",267899,"Sold"
"y2WwrVVCg8","Land",1,3,"N","Y",0.918,1046,"Elizabeth","New Jersey",7216,2100,"2021-01-18",145758,"2020-06-03",439317,"Pending"
"QHLdLu4y8L","Multi Family",2,0,"Y","N",5.491,2290,"Atlantic City","New Jersey",8404,8900,"2020-06-29",86361,"2020-05-14",340524,"Sold"
"w6Cqh0q3vp","Multi Family",5,0,"Y","N",0.897,1740,"Basking Ridge","New Jersey",7920,7000,"2020-11-20",463117,"2020-05-26",327202,"Sold"
"0PCtHjvhru","Multi Family",1,0,"N","Y",9.425,1800,"Hudson County","New Jersey",7305,12700,"2020-03-08",206425,"2020-09-21",267268,"Pending"
"VAXwIfLPWT","Land",2,2,"Y","Y",2.188,2195,"Elizabeth","New Jersey",7208,6890,"2020-04-19",18700,"2020-06-28",226623,"Sold"
"Mna4MmoPFa","Multi Family",0,2,"Y","N",6.754,309,"Elizabeth","New Jersey",7216,2100,"2020-04-11",410548,"2020-06-12",414114,"Sold"
"EK5ennlxow","Multi Family",3,0,"Y","Y",9.786,1675,"Elizabeth","New Jersey",7216,2100,"2020-04-09",226514,"2020-06-03",240512,"Pending"
"9rzfO0ZUDU","Single Family",3,4,"Y","N",6.677,1069,"Elizabeth","New Jersey",7216,2100,"2020-04-25",251328,"2020-01-31",496247,"Sold"
"gRyl6rTWnm","Multi Family",1,2,"Y","N",3.94,185,"Basking Ridge","New Jersey",7920,7000,"2020-06-16",294661,"2020-04-28",37187,"Pending"
"sCvWpuCYf0","Multi Family",2,1,"N","N",6.636,2409,"Elizabeth","New Jersey",7215,26500,"2020-11-24",113879,"2020-12-21",299077,"Sold"
"M5Uf51wgH6","Land",5,3,"N","N",3.316,977,"Basking Ridge","New Jersey",7920,7000,"2020-08-10",488623,"2021-01-14",439362,"Sold"
"BNaD73nGat","Multi Family",4,3,"Y","Y",9.186,356,"Hudson County","New Jersey",7305,12700,"2020-03-06",466905,"2021-01-14",353825,"Sold"
"GcJeIA0zw8","Single Family",3,3,"N","N",7.096,2315,"Hudson County","New Jersey",7305,12700,"2021-01-06",119816,"2020-02-15",117829,"Pending"
"eENT4HzUwS","Multi Family",0,2,"N","N",1.047,1430,"Atlantic City","New Jersey",8402,6500,"2020-12-04",160889,"2020-06-08",88513,"Pending"
"B2x2RYHT20","Multi Family",1,3,"Y","Y",7.472,2151,"Atlantic City","New Jersey",8402,6500,"2021-01-15",338441,"2020-05-31",384373,"Sold"
"hzcAeDIfxK","Single Family",5,3,"N","N",7.703,2071,"Atlantic City","New Jersey",8402,6500,"2020-01-30",240223,"2020-09-23",376205,"Sold"
"qeZLn4SuBk","Land",4,2,"N","Y",9.815,1419,"Atlantic City","New Jersey",8402,6500,"2021-01-20",86767,"2020-09-21",188746,"Pending"
"OOVgsJcHTs","Single Family",1,2,"Y","Y",0.51,2340,"Atlantic City","New Jersey",8405,45600,"2020-08-01",388472,"2020-05-27",149230,"Pending"
"qzKYp5Duov","Single Family",3,3,"Y","Y",8.492,1473,"Hammonton","New Jersey",8037,23729,"2020-06-28",104889,"2020-01-15",166686,"Sold"
"GLYUGAk83i","Single Family",1,0,"N","Y",3.836,2411,"Atlantic City","New Jersey",8402,6500,"2021-01-18",392907,"2020-08-31",52876,"Pending"
"h11DyplDcR","Land",1,4,"Y","Y",1.882,821,"Atlantic City","New Jersey",8404,8900,"2020-08-01",333881,"2020-01-04",41210,"Pending"
"LKLwsSFtRE","Multi Family",4,1,"Y","Y",4.582,459,"Elizabeth","New Jersey",7216,2100,"2020-12-06",166983,"2020-05-14",124914,"Sold"
"NX8yGCNTZq","Single Family",1,3,"Y","N",1.459,492,"Atlantic City","New Jersey",8405,45600,"2020-09-28",209825,"2021-01-03",32306,"Sold"
"rsVY3UuozU","Multi Family",0,1,"Y","N",5.981,2011,"Elizabeth","New Jersey",7208,6890,"2020-05-23",407974,"2020-02-16",397939,"Pending"
"bRVWfP60rC","Single Family",3,0,"N","N",7.512,864,"Hammonton","New Jersey",8037,23729,"2020-07-05",333076,"2020-10-28",421872,"Pending"
"a55fZdTwxX","Multi Family",3,0,"N","Y",9.575,2546,"Hudson County","New Jersey",7305,12700,"2020-10-23",63840,"2020-03-22",388088,"Sold"
"H2m2cQ4SWk","Multi Family",4,0,"N","N",2.66,1966,"Elizabeth","New Jersey",7216,2100,"2020-02-28",65766,"2020-06-06",64395,"Pending"
"PNH6cTnOq2","Multi Family",4,4,"N","N",5.689,1869,"Atlantic City","New Jersey",8402,6500,"2020-07-26",121009,"2020-12-07",141952,"Pending"
"6a8qVts676","Multi Family",1,4,"Y","Y",2.031,564,"Atlantic City","New Jersey",8402,6500,"2020-02-13",384842,"2020-01-14",497740,"Pending"
"J2B1KrOZOj","Land",0,0,"N","Y",3.699,2157,"Elizabeth","New Jersey",7208,6890,"2020-08-12",353287,"2020-03-02",226468,"Sold"
"9vggsI0Pus","Land",4,3,"N","Y",2.721,934,"Elizabeth","New Jersey",7208,6890,"2020-09-12",353276,"2020-02-22",418675,"Pending"
"RlHpjKa1W0","Single Family",5,3,"Y","Y",2.425,2998,"Atlantic City","New Jersey",8402,6500,"2020-08-08",452602,"2020-04-28",33246,"Sold"
"moEVuVf4Z2","Single Family",1,4,"Y","N",5.972,1221,"Hudson County","New Jersey",7305,12700,"2020-01-02",188160,"2021-01-16",253311,"Pending"
"hoCNQ5gpCA","Multi Family",1,3,"N","Y",2.862,1072,"Elizabeth","New Jersey",7208,6890,"2021-01-09",431508,"2020-03-21",82700,"Sold"
"PEYq7eXI2p","Single Family",1,3,"Y","N",6.331,1541,"Elizabeth","New Jersey",7216,2100,"2020-08-13",256413,"2020-09-17",140996,"Pending"
"cWiICzEpPd","Single Family",1,3,"Y","Y",1.386,2102,"Elizabeth","New Jersey",7208,6890,"2020-04-10",451896,"2020-04-27",425708,"Sold"
"GlLhi7G6Wi","Land",4,3,"N","Y",0.327,1037,"Elizabeth","New Jersey",7216,2100,"2020-09-20",164853,"2020-01-09",289842,"Pending"
"5dRm6v3Lc3","Multi Family",1,0,"Y","Y",0.136,1707,"Elizabeth","New Jersey",7215,26500,"2020-04-24",435502,"2020-11-10",424989,"Sold"
"aoCC3sMUUY","Multi Family",4,0,"N","N",3.422,1540,"Atlantic City","New Jersey",8405,45600,"2020-10-10",125256,"2020-07-09",75440,"Sold"
"20KnCO4nD1","Multi Family",2,0,"N","Y",6.861,834,"Atlantic City","New Jersey",8404,8900,"2020-11-07",296738,"2020-03-07",474932,"Sold"
"aASQEgAHGY","Land",2,3,"N","N",7.157,2425,"Elizabeth","New Jersey",7215,26500,"2020-10-10",168077,"2020-04-08",75388,"Pending"
"MiFIBzXfHF","Single Family",3,0,"Y","N",1.934,2550,"Atlantic City","New Jersey",8405,45600,"2020-10-24",230474,"2020-11-14",308815,"Sold"
"E8OoHZiZ1L","Land",1,3,"Y","Y",9.091,1450,"Atlantic City","New Jersey",8404,8900,"2020-07-17",264646,"2020-07-02",414300,"Sold"
"SjtGrjKjf3","Multi Family",3,1,"N","Y",3.582,1617,"Atlantic City","New Jersey",8402,6500,"2021-01-13",270647,"2020-01-27",459104,"Sold"
"K81PVVJtUh","Land",5,4,"Y","N",5.045,2860,"Atlantic City","New Jersey",8402,6500,"2020-07-05",138183,"2020-09-18",430308,"Sold"
"si6Gair9rD","Land",1,4,"N","N",1.087,128,"Atlantic City","New Jersey",8402,6500,"2020-11-29",434894,"2020-06-24",227607,"Sold"
"1Jg9NzvXl7","Multi Family",2,4,"Y","Y",2.728,1954,"Hammonton","New Jersey",8037,23729,"2020-10-28",338391,"2020-12-08",299833,"Pending"
"3nLJCAhTPV","Multi Family",4,4,"Y","Y",8.407,862,"Elizabeth","New Jersey",7208,6890,"2020-06-02",107490,"2020-06-25",476175,"Sold"
"AmyaapVoXR","Land",5,4,"Y","Y",8.677,2665,"Elizabeth","New Jersey",7216,2100,"2020-04-16",177135,"2020-02-19",200375,"Pending"
"B2x2RYHT20","Multi Family",1,3,"Y","Y",7.472,2151,"Atlantic City","New Jersey",8405,45600,"2021-01-15",338441,"2020-05-31",384373,"Sold"
"RWRyWgraCU","Land",5,1,"N","N",9.609,1828,"Hudson County","New Jersey",7305,12700,"2020-11-03",397171,"2020-08-07",31359,"Sold"
"YNRPEFepK4","Single Family",1,0,"N","Y",0.984,1654,"Elizabeth","New Jersey",7208,6890,"2020-05-17",156907,"2020-12-22",392808,"Pending"
"KNLy6z1jdA","Multi Family",3,0,"Y","Y",9.394,753,"Elizabeth","New Jersey",7208,6890,"2020-08-14",116637,"2020-04-19",376829,"Pending"
"0iothljEEJ","Multi Family",3,0,"Y","N",0.592,2075,"Atlantic City","New Jersey",8405,45600,"2021-01-25",101718,"2020-07-07",64692,"Sold"
"KRCK4Kgfs6","Land",5,2,"Y","N",8.423,1158,"Elizabeth","New Jersey",7216,2100,"2020-08-08",394798,"2020-08-14",246163,"Pending"
"E8OoHZiZ1L","Land",1,3,"Y","Y",9.091,1450,"Atlantic City","New Jersey",8402,6500,"2020-07-17",264646,"2020-07-02",414300,"Sold"
"PNH6cTnOq2","Multi Family",4,4,"N","N",5.689,1869,"Atlantic City","New Jersey",8405,45600,"2020-07-26",121009,"2020-12-07",141952,"Pending"
"bWESCdZ50U","Land",1,2,"N","Y",5.623,1836,"Atlantic City","New Jersey",8402,6500,"2020-01-07",173134,"2020-03-24",79124,"Sold"
"gpZkB4ZyUl","Multi Family",0,4,"N","N",3.452,488,"Elizabeth","New Jersey",7216,2100,"2020-10-14",497324,"2020-01-28",373268,"Pending"
"0BZsw7ywlG","Single Family",2,2,"N","Y",3.006,424,"Atlantic City","New Jersey",8402,6500,"2020-01-23",373258,"2020-07-24",269657,"Pending"
"xgTziO1hjM","Single Family",2,1,"Y","Y",5.084,2074,"Atlantic City","New Jersey",8404,8900,"2020-08-30",174419,"2020-10-31",463307,"Pending"
"nkgsKkiBHU","Multi Family",5,2,"Y","Y",6.813,2941,"Basking Ridge","New Jersey",7920,7000,"2020-03-15",127035,"2020-11-18",112326,"Pending"
"FijbEXh60l","Multi Family",2,4,"Y","Y",0.302,660,"Atlantic City","New Jersey",8404,8900,"2020-03-12",425363,"2020-11-20",331232,"Pending"
"q28e75yh8p","Land",2,4,"N","Y",3.036,2003,"Hudson County","New Jersey",7305,12700,"2020-03-12",229331,"2020-06-23",394932,"Sold"
"QQzSVuy5dO","Single Family",5,2,"N","N",9.262,2482,"Elizabeth","New Jersey",7215,26500,"2020-11-25",422676,"2020-02-07",280537,"Sold"
"Dtsg1yC8aF","Single Family",3,0,"Y","N",0.116,795,"Elizabeth","New Jersey",7216,2100,"2020-09-08",166177,"2020-04-22",432603,"Sold"
"onSbOe7KTJ","Multi Family",5,4,"Y","N",1.269,2837,"Atlantic City","New Jersey",8404,8900,"2020-05-19",414137,"2020-07-13",21921,"Sold"
"1l5HDAjsmM","Land",1,4,"Y","Y",5.613,189,"Elizabeth","New Jersey",7216,2100,"2020-04-07",295055,"2020-05-24",271478,"Sold"
"GddQiq6RlV","Land",2,3,"Y","Y",3.741,1517,"Elizabeth","New Jersey",7208,6890,"2020-12-24",181679,"2020-06-03",222323,"Pending"
"Gewpyt74qw","Single Family",3,2,"Y","Y",3.774,719,"Atlantic City","New Jersey",8405,45600,"2020-01-12",300555,"2020-05-26",82872,"Pending"
"vtZHYt3Yr5","Multi Family",4,3,"N","Y",5.06,1038,"Hudson County","New Jersey",7305,12700,"2020-11-08",339031,"2020-04-16",167727,"Pending"
"ApKmjaJTYz","Multi Family",5,1,"Y","Y",4.17,1972,"Atlantic City","New Jersey",8402,6500,"2020-01-22",249723,"2020-07-26",435252,"Pending"
"DKv2fWn21F","Multi Family",5,0,"Y","Y",6.974,2925,"Hudson County","New Jersey",7305,12700,"2020-09-14",237655,"2020-11-02",340829,"Pending"
"jJURr73In0","Land",5,3,"N","N",4.345,1307,"Elizabeth","New Jersey",7216,2100,"2020-03-23",66524,"2020-04-28",233135,"Pending"
"NKihxbwen3","Land",0,1,"N","Y",7.146,681,"Elizabeth","New Jersey",7216,2100,"2020-11-05",222569,"2020-10-28",179866,"Sold"
"ajimRuDzm6","Single Family",2,1,"Y","N",6.401,2410,"Atlantic City","New Jersey",8402,6500,"2020-09-15",152838,"2020-09-13",45861,"Sold"
"CqiOPJpWkU","Multi Family",1,4,"Y","N",9.804,2721,"Elizabeth","New Jersey",7216,2100,"2020-02-26",344957,"2021-01-21",426061,"Pending"
"VLGEahKCzp","Multi Family",4,1,"N","N",2.749,954,"Hudson County","New Jersey",7305,12700,"2020-07-15",174762,"2020-12-03",426670,"Sold"
"0sDBQW610n","Land",0,0,"Y","N",1.727,2228,"Elizabeth","New Jersey",7216,2100,"2020-12-05",183732,"2020-04-17",26909,"Sold"
"1L0OYOT8Gx","Multi Family",1,4,"Y","Y",6.065,506,"Elizabeth","New Jersey",7215,26500,"2020-03-26",402574,"2020-12-09",98906,"Sold"
"lR2DqJiY0K","Multi Family",3,4,"N","N",3.195,1259,"Atlantic City","New Jersey",8402,6500,"2020-12-06",474656,"2020-09-17",337940,"Pending"
"YeuIBm3G32","Single Family",2,1,"N","Y",0.015,1583,"Elizabeth","New Jersey",7216,2100,"2020-03-15",213033,"2020-01-08",359217,"Sold"
"nbBzVcXJdY","Multi Family",3,4,"N","Y",8.227,2861,"Atlantic City","New Jersey",8405,45600,"2020-07-22",136070,"2020-10-01",462010,"Pending"
"0y7W3LARbm","Single Family",4,2,"N","Y",1.624,1595,"Atlantic City","New Jersey",8402,6500,"2021-01-07",86435,"2020-05-10",387522,"Pending"
"LIUhPjbJ18","Multi Family",5,1,"N","Y",6.017,813,"Basking Ridge","New Jersey",7920,7000,"2020-03-20",115387,"2020-05-17",373585,"Sold"
"dIyX9Xiu4f","Multi Family",1,4,"Y","N",0.714,475,"Atlantic City","New Jersey",8405,45600,"2020-01-23",233729,"2020-04-03",36963,"Sold"
"HaiV7tvToh","Land",4,3,"N","N",4.738,1731,"Elizabeth","New Jersey",7215,26500,"2020-07-11",353760,"2020-07-03",144854,"Sold"
